"sector","impactType","physicalmeasure","year","physical_impacts","annual_impacts","scenario"
"Southwest Dust","Asthma ER",NA,2090,0,0.000312256055370874,"RCP85"
"Valley Fever","Lost Wages",NA,2010,0,0.000645746520149634,"RCP85"
"Valley Fever","Lost Wages",NA,2011,0,0.000723689204389113,"RCP85"
"Valley Fever","Lost Wages",NA,2012,0,0.000804780273853199,"RCP85"
"Valley Fever","Lost Wages",NA,2013,0,0.000889037043144903,"RCP85"
"Valley Fever","Lost Wages",NA,2014,0,0.000954458758379779,"RCP85"
"Valley Fever","Lost Wages",NA,2015,0,0.00102204067673128,"RCP85"
"Valley Fever","Lost Wages",NA,2016,0,0.0011002555086951,"RCP85"
"Valley Fever","Lost Wages",NA,2017,0,0.00115749863107156,"RCP85"
"Valley Fever","Lost Wages",NA,2018,0,0.00124096007543799,"RCP85"
"Valley Fever","Lost Wages",NA,2019,0,0.00132741951386649,"RCP85"
"Valley Fever","Lost Wages",NA,2020,0,0.00141689281027474,"RCP85"
"Valley Fever","Lost Wages",NA,2021,0,0.0015367779386563,"RCP85"
"Valley Fever","Lost Wages",NA,2022,0,0.00168873779499489,"RCP85"
"Valley Fever","Lost Wages",NA,2023,0,0.00181847673102624,"RCP85"
"Valley Fever","Lost Wages",NA,2024,0,0.00198180959376879,"RCP85"
"Valley Fever","Lost Wages",NA,2025,0,0.00212315656612577,"RCP85"
"Valley Fever","Lost Wages",NA,2026,0,0.0022759891939577,"RCP85"
"Valley Fever","Lost Wages",NA,2027,0,0.00240086620595482,"RCP85"
"Valley Fever","Lost Wages",NA,2028,0,0.00256331536868024,"RCP85"
"Valley Fever","Lost Wages",NA,2029,0,0.00269618711284206,"RCP85"
"Valley Fever","Lost Wages",NA,2030,0,0.00286834039923558,"RCP85"
"Valley Fever","Lost Wages",NA,2031,0,0.00304696094374736,"RCP85"
"Valley Fever","Lost Wages",NA,2032,0,0.00319363292936696,"RCP85"
"Valley Fever","Lost Wages",NA,2033,0,0.0034205677654604,"RCP85"
"Valley Fever","Lost Wages",NA,2034,0,0.00361560597377538,"RCP85"
"Valley Fever","Lost Wages",NA,2035,0,0.00385616603163715,"RCP85"
"Valley Fever","Lost Wages",NA,2036,0,0.0041170857518768,"RCP85"
"Valley Fever","Lost Wages",NA,2037,0,0.00438647212580083,"RCP85"
"Valley Fever","Lost Wages",NA,2038,0,0.00462134226725856,"RCP85"
"Valley Fever","Lost Wages",NA,2039,0,0.00490677251094261,"RCP85"
"Valley Fever","Lost Wages",NA,2040,0,0.00515572772191584,"RCP85"
"Valley Fever","Lost Wages",NA,2041,0,0.00540688698997485,"RCP85"
"Valley Fever","Lost Wages",NA,2042,0,0.00566440840003566,"RCP85"
"Valley Fever","Lost Wages",NA,2043,0,0.00597635821135045,"RCP85"
"Valley Fever","Lost Wages",NA,2044,0,0.00624768351552411,"RCP85"
"Valley Fever","Lost Wages",NA,2045,0,0.00657549470868621,"RCP85"
"Valley Fever","Lost Wages",NA,2046,0,0.00696955299088645,"RCP85"
"Valley Fever","Lost Wages",NA,2047,0,0.0072937878258239,"RCP85"
"Valley Fever","Lost Wages",NA,2048,0,0.00766654366636312,"RCP85"
"Valley Fever","Lost Wages",NA,2049,0,0.00800300721673996,"RCP85"
"Valley Fever","Lost Wages",NA,2050,0,0.00834716916802464,"RCP85"
"Valley Fever","Lost Wages",NA,2051,0,0.00865906665908785,"RCP85"
"Valley Fever","Lost Wages",NA,2052,0,0.00902570667268444,"RCP85"
"Valley Fever","Lost Wages",NA,2053,0,0.00935095582767242,"RCP85"
"Valley Fever","Lost Wages",NA,2054,0,0.00973289407427449,"RCP85"
"Valley Fever","Lost Wages",NA,2055,0,0.0101229964145175,"RCP85"
"Valley Fever","Lost Wages",NA,2056,0,0.0105823217281207,"RCP85"
"Valley Fever","Lost Wages",NA,2057,0,0.0109987935055947,"RCP85"
"Valley Fever","Lost Wages",NA,2058,0,0.0114238513196701,"RCP85"
"Valley Fever","Lost Wages",NA,2059,0,0.0119129587713101,"RCP85"
"Valley Fever","Lost Wages",NA,2060,0,0.0123562766792053,"RCP85"
"Valley Fever","Lost Wages",NA,2061,0,0.0128179123728908,"RCP85"
"Valley Fever","Lost Wages",NA,2062,0,0.0132300131750587,"RCP85"
"Valley Fever","Lost Wages",NA,2063,0,0.0137086811337657,"RCP85"
"Valley Fever","Lost Wages",NA,2064,0,0.0141275524312361,"RCP85"
"Valley Fever","Lost Wages",NA,2065,0,0.0145095704226118,"RCP85"
"Valley Fever","Lost Wages",NA,2066,0,0.0149068752988448,"RCP85"
"Valley Fever","Lost Wages",NA,2067,0,0.0153440947314068,"RCP85"
"Valley Fever","Lost Wages",NA,2068,0,0.0157878653755491,"RCP85"
"Valley Fever","Lost Wages",NA,2069,0,0.0162024266151378,"RCP85"
"Valley Fever","Lost Wages",NA,2070,0,0.0166587322421874,"RCP85"
"Valley Fever","Lost Wages",NA,2071,0,0.0170953806239864,"RCP85"
"Valley Fever","Lost Wages",NA,2072,0,0.0174999823080769,"RCP85"
"Valley Fever","Lost Wages",NA,2073,0,0.017947174784469,"RCP85"
"Valley Fever","Lost Wages",NA,2074,0,0.0183999649633569,"RCP85"
"Valley Fever","Lost Wages",NA,2075,0,0.0188583608732305,"RCP85"
"Valley Fever","Lost Wages",NA,2076,0,0.0193336192072137,"RCP85"
"Valley Fever","Lost Wages",NA,2077,0,0.0197738714491759,"RCP85"
"Valley Fever","Lost Wages",NA,2078,0,0.0203016235121359,"RCP85"
"Valley Fever","Lost Wages",NA,2079,0,0.020794386289363,"RCP85"
"Valley Fever","Lost Wages",NA,2080,0,0.0213358104174177,"RCP85"
"Valley Fever","Lost Wages",NA,2081,0,0.021859918075825,"RCP85"
"Valley Fever","Lost Wages",NA,2082,0,0.0224024439849236,"RCP85"
"Valley Fever","Lost Wages",NA,2083,0,0.0230017825705558,"RCP85"
"Valley Fever","Lost Wages",NA,2084,0,0.0235584836723579,"RCP85"
"Valley Fever","Lost Wages",NA,2085,0,0.0241219054501595,"RCP85"
"Valley Fever","Lost Wages",NA,2086,0,0.0246313187210013,"RCP85"
"Valley Fever","Lost Wages",NA,2087,0,0.0251985287432775,"RCP85"
"Valley Fever","Lost Wages",NA,2088,0,0.0257718908774957,"RCP85"
"Valley Fever","Lost Wages",NA,2089,0,0.0263514071648308,"RCP85"
"Valley Fever","Lost Wages",NA,2090,0,0.0269924960599106,"RCP85"
"Valley Fever","Morbidity",NA,2010,0,0.00860571471721923,"RCP85"
"Valley Fever","Morbidity",NA,2011,0,0.00952436214672371,"RCP85"
"Valley Fever","Morbidity",NA,2012,0,0.010463477540574,"RCP85"
"Valley Fever","Morbidity",NA,2013,0,0.0114230608987702,"RCP85"
"Valley Fever","Morbidity",NA,2014,0,0.0121234479096704,"RCP85"
"Valley Fever","Morbidity",NA,2015,0,0.0128374802301345,"RCP85"
"Valley Fever","Morbidity",NA,2016,0,0.0135543058959827,"RCP85"
"Valley Fever","Morbidity",NA,2017,0,0.0139944202052811,"RCP85"
"Valley Fever","Morbidity",NA,2018,0,0.0147335208598194,"RCP85"
"Valley Fever","Morbidity",NA,2019,0,0.0154853500793236,"RCP85"
"Valley Fever","Morbidity",NA,2020,0,0.0162499078637936,"RCP85"
"Valley Fever","Morbidity",NA,2021,0,0.017325771010923,"RCP85"
"Valley Fever","Morbidity",NA,2022,0,0.0187255766129921,"RCP85"
"Valley Fever","Morbidity",NA,2023,0,0.0198419934383835,"RCP85"
"Valley Fever","Morbidity",NA,2024,0,0.0212885917461394,"RCP85"
"Valley Fever","Morbidity",NA,2025,0,0.0224630054871594,"RCP85"
"Valley Fever","Morbidity",NA,2026,0,0.0236870971161436,"RCP85"
"Valley Fever","Morbidity",NA,2027,0,0.0245904398195624,"RCP85"
"Valley Fever","Morbidity",NA,2028,0,0.0258492981232343,"RCP85"
"Valley Fever","Morbidity",NA,2029,0,0.0267810862877611,"RCP85"
"Valley Fever","Morbidity",NA,2030,0,0.0280747112661206,"RCP85"
"Valley Fever","Morbidity",NA,2031,0,0.0293714407909583,"RCP85"
"Valley Fever","Morbidity",NA,2032,0,0.0303308913256651,"RCP85"
"Valley Fever","Morbidity",NA,2033,0,0.0320185191250751,"RCP85"
"Valley Fever","Morbidity",NA,2034,0,0.0333688679343543,"RCP85"
"Valley Fever","Morbidity",NA,2035,0,0.0351011784707989,"RCP85"
"Valley Fever","Morbidity",NA,2036,0,0.0368359295602284,"RCP85"
"Valley Fever","Morbidity",NA,2037,0,0.0385928568986659,"RCP85"
"Valley Fever","Morbidity",NA,2038,0,0.0399995557603817,"RCP85"
"Valley Fever","Morbidity",NA,2039,0,0.041798063565709,"RCP85"
"Valley Fever","Morbidity",NA,2040,0,0.0432407988320627,"RCP85"
"Valley Fever","Morbidity",NA,2041,0,0.0446766356501824,"RCP85"
"Valley Fever","Morbidity",NA,2042,0,0.046127926654293,"RCP85"
"Valley Fever","Morbidity",NA,2043,0,0.0479803477253717,"RCP85"
"Valley Fever","Morbidity",NA,2044,0,0.0494651227991294,"RCP85"
"Valley Fever","Morbidity",NA,2045,0,0.0513561793351854,"RCP85"
"Valley Fever","Morbidity",NA,2046,0,0.0536440068364867,"RCP85"
"Valley Fever","Morbidity",NA,2047,0,0.0553427380867699,"RCP85"
"Valley Fever","Morbidity",NA,2048,0,0.0573630768931423,"RCP85"
"Valley Fever","Morbidity",NA,2049,0,0.0590664059653878,"RCP85"
"Valley Fever","Morbidity",NA,2050,0,0.0607862918994866,"RCP85"
"Valley Fever","Morbidity",NA,2051,0,0.0621664541022318,"RCP85"
"Valley Fever","Morbidity",NA,2052,0,0.0639022897415202,"RCP85"
"Valley Fever","Morbidity",NA,2053,0,0.0653082862224889,"RCP85"
"Valley Fever","Morbidity",NA,2054,0,0.0670739306443429,"RCP85"
"Valley Fever","Morbidity",NA,2055,0,0.0688554730835651,"RCP85"
"Valley Fever","Morbidity",NA,2056,0,0.07099917089524,"RCP85"
"Valley Fever","Morbidity",NA,2057,0,0.0728088337156769,"RCP85"
"Valley Fever","Morbidity",NA,2058,0,0.0746341732249062,"RCP85"
"Valley Fever","Morbidity",NA,2059,0,0.076832739447354,"RCP85"
"Valley Fever","Morbidity",NA,2060,0,0.0786913919202668,"RCP85"
"Valley Fever","Morbidity",NA,2061,0,0.0805566254577608,"RCP85"
"Valley Fever","Morbidity",NA,2062,0,0.0820738753740065,"RCP85"
"Valley Fever","Morbidity",NA,2063,0,0.0839679238846935,"RCP85"
"Valley Fever","Morbidity",NA,2064,0,0.0854606839738759,"RCP85"
"Valley Fever","Morbidity",NA,2065,0,0.0867043179133369,"RCP85"
"Valley Fever","Morbidity",NA,2066,0,0.0879343883681914,"RCP85"
"Valley Fever","Morbidity",NA,2067,0,0.0893735297225957,"RCP85"
"Valley Fever","Morbidity",NA,2068,0,0.0908223034020156,"RCP85"
"Valley Fever","Morbidity",NA,2069,0,0.0920774179019106,"RCP85"
"Valley Fever","Morbidity",NA,2070,0,0.09354449299886,"RCP85"
"Valley Fever","Morbidity",NA,2071,0,0.0947848270981438,"RCP85"
"Valley Fever","Morbidity",NA,2072,0,0.095826290979464,"RCP85"
"Valley Fever","Morbidity",NA,2073,0,0.0970800863764439,"RCP85"
"Valley Fever","Morbidity",NA,2074,0,0.0983410611321952,"RCP85"
"Valley Fever","Morbidity",NA,2075,0,0.0996092152467177,"RCP85"
"Valley Fever","Morbidity",NA,2076,0,0.100849130653159,"RCP85"
"Valley Fever","Morbidity",NA,2077,0,0.101885249223866,"RCP85"
"Valley Fever","Morbidity",NA,2078,0,0.103348741468203,"RCP85"
"Valley Fever","Morbidity",NA,2079,0,0.104608436876807,"RCP85"
"Valley Fever","Morbidity",NA,2080,0,0.106087588289523,"RCP85"
"Valley Fever","Morbidity",NA,2081,0,0.107369593772694,"RCP85"
"Valley Fever","Morbidity",NA,2082,0,0.108716709689159,"RCP85"
"Valley Fever","Morbidity",NA,2083,0,0.11031094727769,"RCP85"
"Valley Fever","Morbidity",NA,2084,0,0.111672494163977,"RCP85"
"Valley Fever","Morbidity",NA,2085,0,0.113040832094886,"RCP85"
"Valley Fever","Morbidity",NA,2086,0,0.114055495068387,"RCP85"
"Valley Fever","Morbidity",NA,2087,0,0.115317073940493,"RCP85"
"Valley Fever","Morbidity",NA,2088,0,0.116583540322603,"RCP85"
"Valley Fever","Morbidity",NA,2089,0,0.117854894214717,"RCP85"
"Valley Fever","Morbidity",NA,2090,0,0.119376218699189,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2010,35.9138964802536,0.351956185506486,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2011,39.7476522773243,0.391483969487694,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2012,43.6668262385837,0.432183480209405,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2013,47.6714183640319,0.474055340430971,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2014,50.5943163954127,0.505440645138008,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2015,53.574159869586,0.537609272193949,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2016,56.5656607040431,0.572051851606197,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2017,58.4023727335499,0.595076425924873,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2018,61.4868329170216,0.631071626800961,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2019,64.6244127285016,0.667955455494715,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2020,67.8151121679899,0.705727345473706,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2021,72.3049702405116,0.757620285400135,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2022,78.1467248346532,0.824285413281822,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2023,82.8058240046144,0.879074911714043,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2024,88.8428567881093,0.949083746825609,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2025,93.743992243551,1.00754657674276,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2026,98.8524465079855,1.06946552196623,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2027,102.622331683456,1.11737401326413,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2028,107.875876367074,1.1819025650241,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2029,111.764471885513,1.23193708813936,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2030,117.163106988314,1.29907151616594,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2031,122.574698174892,1.36739349954613,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2032,126.578735993208,1.42048518388462,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2033,133.621647834561,1.50824408195801,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2034,139.257006307652,1.58077088138293,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2035,146.486390887766,1.67204096631965,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2036,153.725960533286,1.76681285637776,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2037,161.058077461321,1.863553702547,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2038,166.928599429411,1.94415980541,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2039,174.434242512166,2.04457794680387,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2040,180.455153814346,2.12835378483699,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2041,186.447276089245,2.21217153212362,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2042,192.503892720989,2.29737446358494,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2043,200.23452995109,2.40327953468379,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2044,206.430884355994,2.49148724988221,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2045,214.322757478204,2.60086974384006,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2046,223.8704595281,2.73266441058685,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2047,230.959708971655,2.83536674213639,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2048,239.391110793739,2.95536355843481,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2049,246.49954814991,3.05982942278216,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2050,253.677081617465,3.16585253963041,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2051,259.436859172741,3.25621967766527,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2052,266.680954928252,3.36584369065712,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2053,272.548545677928,3.45871661408633,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2054,279.917041273131,3.57125333235896,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2055,287.351883449503,3.68534642888141,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2056,296.298094638608,3.82099048427157,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2057,303.850290514599,3.93949060830969,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2058,311.467909309771,4.05956274222988,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2059,320.64310071601,4.20075402105167,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2060,328.399743214441,4.32417231123677,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2061,336.183850215225,4.45019748383798,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2062,342.51573062461,4.55762596202297,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2063,350.420090038859,4.68660039216645,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2064,356.649767999887,4.79378105899449,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2065,361.83977743301,4.88739975735913,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2066,366.97318290027,4.98243338722512,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2067,372.979095868675,5.08971494677456,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2068,379.025207046622,5.19800243336422,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2069,384.263127858695,5.2956041014447,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2070,390.385615634775,5.40579185804893,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2071,395.561853972478,5.50536868976886,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2072,399.908154919082,5.59367792210698,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2073,405.140570769966,5.69466439505075,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2074,410.402947961211,5.79641321515898,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2075,415.69528649282,5.89892525695919,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2076,420.869777515871,6.00233409441444,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2077,425.193771084377,6.09389652062568,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2078,431.301306680184,6.21136468729623,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2079,436.558344821447,6.31698835028097,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2080,442.731230219172,6.43626636176144,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2081,448.081374131982,6.546057313282,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2082,453.703240898494,6.66020421111398,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2083,460.356410983817,6.78996243184571,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2084,466.0385019587,6.90586793157421,"RCP85"
"Valley Fever","Mortality","Premature Mortality",2085,471.748933737523,7.02259231931033,"RCP85"
